2014-08-11 17:55:42,778 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - OnStopRequested: serverid=df618768-538b-4d8e-8d14-31bf7186fda9
2014-08-24 22:07:31,459 [25] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:07:31,527 [24] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:14:44,326 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=17, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:14:59,337 [6] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:14:59,354 [24] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=19), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:14:59,355 [24] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:14:59,425 [24] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:21:25,055 [25] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=19, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:21:40,057 [10] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:21:40,063 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=21), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:21:40,063 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:21:40,089 [33] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:23:39,684 [34] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=21, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:23:54,685 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:23:54,692 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=22), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:23:54,693 [34] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:23:54,722 [32] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:30:24,399 [18] DEBUG Photon.LoadBalancing.GameServer.GameApplication [(null)] - CreatePeer for 
2014-08-24 22:30:24,400 [18] DEBUG Photon.LoadBalancing.GameServer.GameApplication [(null)] - incoming game peer at 192.168.1.7:5056 from 192.168.1.7:55991
2014-08-24 22:30:24,503 [20] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnOperationRequest: conId=12, opCode=230
2014-08-24 22:30:24,556 [12] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnOperationRequest: conId=12, opCode=226
2014-08-24 22:30:40,950 [33] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnDisconnect: conId=12, reason=ClientDisconnect, detail=
2014-08-24 22:32:23,721 [29] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=22, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:32:38,725 [25] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:32:38,756 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=24), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:32:38,757 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:32:38,823 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:33:18,654 [9] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=24, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:33:33,667 [39] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:33:33,701 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=27), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:33:33,701 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:33:33,769 [39] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:33:45,076 [33] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=27, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:34:00,077 [35] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:34:00,113 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=28), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:34:00,113 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-24 22:34:00,194 [6] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:22:31,106 [32] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Lowest to Low with input 35
2014-08-25 00:22:31,107 [32] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Lowest, new=Low
2014-08-25 00:30:23,641 [40] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Low to Normal with input 50
2014-08-25 00:30:23,642 [40] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Low, new=Normal
2014-08-25 00:31:44,755 [40] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Normal to Low with input 35
2014-08-25 00:31:44,756 [40] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Normal, new=Low
2014-08-25 00:32:30,384 [22] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Low to Lowest with input 20
2014-08-25 00:32:30,385 [22] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Low, new=Lowest
2014-08-25 00:51:12,865 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=28, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:51:27,867 [18] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:51:27,904 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=31), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:51:27,904 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:51:27,987 [34] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:04,258 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=31, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:19,253 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:19,288 [9] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=32), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:19,288 [9] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:19,369 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:23,458 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=32, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:38,456 [18] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:38,489 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=35), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:38,490 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:38,563 [30] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:42,815 [34] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=35, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:57,816 [28] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:57,852 [37] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=36), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:57,853 [37] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:52:57,932 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 00:55:24,530 [35] DEBUG Photon.LoadBalancing.GameServer.GameApplication [(null)] - CreatePeer for 
2014-08-25 00:55:24,532 [35] DEBUG Photon.LoadBalancing.GameServer.GameApplication [(null)] - incoming game peer at 192.168.1.7:5056 from 192.168.1.7:51660
2014-08-25 00:55:24,658 [9] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnOperationRequest: conId=14, opCode=230
2014-08-25 00:55:24,726 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnOperationRequest: conId=14, opCode=226
2014-08-25 00:55:53,784 [6] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Lowest to Low with input 35
2014-08-25 00:55:53,785 [6] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Lowest, new=Low
2014-08-25 00:56:31,308 [12] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Low to Normal with input 50
2014-08-25 00:56:31,309 [12] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Low, new=Normal
2014-08-25 00:56:47,065 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnDisconnect: conId=14, reason=ClientDisconnect, detail=
2014-08-25 00:57:08,230 [30] DEBUG Photon.LoadBalancing.GameServer.GameApplication [(null)] - CreatePeer for 
2014-08-25 00:57:08,232 [30] DEBUG Photon.LoadBalancing.GameServer.GameApplication [(null)] - incoming game peer at 192.168.1.7:5056 from 192.168.1.7:61554
2014-08-25 00:57:08,381 [37] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnOperationRequest: conId=16, opCode=230
2014-08-25 00:57:08,438 [33] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnOperationRequest: conId=16, opCode=226
2014-08-25 00:59:17,800 [20] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Normal to High with input 70
2014-08-25 00:59:17,801 [20] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Normal, new=High
2014-08-25 01:07:35,857 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer [(null)] - OnDisconnect: conId=16, reason=ClientDisconnect, detail=
2014-08-25 01:11:36,420 [37] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from High to Normal with input 50
2014-08-25 01:11:36,421 [37] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=High, new=Normal
2014-08-25 01:12:15,967 [22] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Normal to Low with input 35
2014-08-25 01:12:15,968 [22] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Normal, new=Low
2014-08-25 01:12:54,499 [12] INFO  Photon.LoadBalancing.LoadShedding.FeedbackController [(null)] - Transit CpuUsage from Low to Lowest with input 20
2014-08-25 01:12:54,500 [12] INFO  Photon.LoadBalancing.LoadShedding.WorkloadController [(null)] - FeedbackLevel changed: old=Low, new=Lowest
2014-08-25 02:18:15,923 [35] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master closed (id=36, reason=ClientDisconnect, detail=), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 02:18:30,921 [25] INFO  Photon.LoadBalancing.GameServer.GameApplication [(null)] - Connecting to master at 127.0.0.1:4520, serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 02:18:30,956 [33] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - connection to master at 127.0.0.1:4520 established (id=38), serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 02:18:30,956 [25] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Registering game server with address 192.168.1.7, TCP 4531, UDP 5056, WebSocket 9091, ServerID c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
2014-08-25 02:18:31,039 [27] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer [(null)] - Successfully registered at master server: serverId=c3ddd5b1-53d6-48f5-a43a-2122f64e0c6c
